,learning_rate,weight_decay,epoch,TP,TN,FP,FN,accuracy,precision,recall,f1_score
0,0.0001,1.88185e-05,1,199.0,852.0,287.0,582.0,0.5473958253860474,0.4094650149345398,0.25480154156684875,0.3141278593363712
1,0.0001,1.88185e-05,2,69.0,1058.0,61.0,732.0,0.5869791507720947,0.5307692289352417,0.08614232391119003,0.1482277200765445
2,0.0001,1.88185e-05,3,76.0,1076.0,63.0,705.0,0.6000000238418579,0.5467625856399536,0.09731113910675049,0.16521738999667215
3,0.0001,1.88185e-05,4,99.0,1027.0,109.0,685.0,0.5864583253860474,0.4759615361690521,0.12627550959587097,0.19959676800779425
4,0.0001,1.88185e-05,5,78.0,1078.0,45.0,719.0,0.6020833253860474,0.6341463327407837,0.09786700457334518,0.16956522217063458
5,0.0001,1.88185e-05,6,104.0,1071.0,65.0,680.0,0.6119791865348816,0.6153846383094788,0.13265305757522583,0.2182581221180256
6,0.0001,1.88185e-05,7,107.0,1095.0,59.0,659.0,0.6260416507720947,0.6445783376693726,0.1396866887807846,0.22961374042923946
7,0.0001,1.88185e-05,8,133.0,1051.0,69.0,667.0,0.6166666746139526,0.6584158539772034,0.16625000536441803,0.2654690831194346
8,0.0001,1.88185e-05,9,147.0,1082.0,76.0,615.0,0.6401041746139526,0.6591928005218506,0.19291338324546814,0.2984771582480937
9,0.0001,1.88185e-05,10,142.0,1068.0,81.0,629.0,0.6302083134651184,0.6367713212966919,0.18417640030384064,0.2857142960863827
10,0.0001,1.88185e-05,11,146.0,1077.0,67.0,630.0,0.6369791626930237,0.68544602394104,0.18814432621002197,0.295247732494456
11,0.0001,1.88185e-05,12,250.0,977.0,138.0,555.0,0.6390625238418579,0.6443299055099487,0.3105590045452118,0.4191114591678174
12,0.0001,1.88185e-05,13,181.0,1071.0,77.0,591.0,0.6520833373069763,0.7015503644943237,0.23445595800876617,0.351456323971986
13,0.0001,1.88185e-05,14,194.0,1078.0,84.0,564.0,0.6625000238418579,0.6978417038917542,0.2559366822242737,0.3745173807908212
14,0.0001,1.88185e-05,15,278.0,1009.0,99.0,534.0,0.6703125238418579,0.7374005317687988,0.34236451983451843,0.4676197977284806
15,0.0001,1.88185e-05,16,337.0,983.0,146.0,454.0,0.6875,0.6977225542068481,0.42604297399520874,0.5290423777754298
16,0.0001,1.88185e-05,17,265.0,1022.0,113.0,520.0,0.6703125238418579,0.7010582089424133,0.337579607963562,0.4557179348920189
17,0.0001,1.88185e-05,18,279.0,1027.0,109.0,505.0,0.6802083253860474,0.719072163105011,0.3558673560619354,0.4761092244794031
18,0.0001,1.88185e-05,19,300.0,996.0,127.0,497.0,0.675000011920929,0.7025761008262634,0.3764115571975708,0.490196110926237
19,0.0001,1.88185e-05,20,331.0,973.0,144.0,472.0,0.6791666746139526,0.6968421339988708,0.41220423579216003,0.5179968946686437
20,0.0004,4.5585e-06,1,62.0,1072.0,77.0,709.0,0.590624988079071,0.4460431635379791,0.08041504770517349,0.13626373803665848
21,0.0004,4.5585e-06,2,129.0,1042.0,107.0,642.0,0.6098958253860474,0.5466101765632629,0.16731517016887665,0.2562065441721602
22,0.0004,4.5585e-06,3,230.0,996.0,124.0,570.0,0.6385416388511658,0.6497175097465515,0.2874999940395355,0.3986135119149829
23,0.0004,4.5585e-06,4,280.0,969.0,174.0,497.0,0.6505208611488342,0.6167401075363159,0.36036035418510437,0.45491469970217824
24,0.0004,4.5585e-06,5,261.0,1016.0,124.0,519.0,0.6651041507720947,0.6779220700263977,0.3346153795719147,0.44806864552649117
25,0.0004,4.5585e-06,6,281.0,1022.0,134.0,483.0,0.6786458492279053,0.6771084070205688,0.3678010404109955,0.4766751097733162
26,0.0004,4.5585e-06,7,271.0,1078.0,109.0,462.0,0.7026041746139526,0.7131578922271729,0.36971351504325867,0.4869721142642758
27,0.0004,4.5585e-06,8,302.0,1057.0,110.0,451.0,0.707812488079071,0.7330096960067749,0.4010624289512634,0.518454979698918
28,0.0004,4.5585e-06,9,349.0,1011.0,141.0,419.0,0.7083333134651184,0.7122448682785034,0.4544270932674408,0.5548489315252023
29,0.0004,4.5585e-06,10,326.0,1059.0,110.0,425.0,0.7213541865348816,0.747706413269043,0.434087872505188,0.549283918702059
30,0.0004,4.5585e-06,11,376.0,968.0,165.0,411.0,0.699999988079071,0.6950092315673828,0.47776365280151367,0.5662650443202901
31,0.0004,4.5585e-06,12,369.0,990.0,158.0,403.0,0.707812488079071,0.7001897692680359,0.47797927260398865,0.568129364604453
32,0.0004,4.5585e-06,13,412.0,974.0,156.0,378.0,0.721875011920929,0.7253521084785461,0.5215190052986145,0.606774665321416
33,0.0004,4.5585e-06,14,364.0,1044.0,117.0,395.0,0.7333333492279053,0.7567567825317383,0.4795784056186676,0.5870968171166674
34,0.0004,4.5585e-06,15,438.0,973.0,147.0,362.0,0.7348958253860474,0.7487179636955261,0.5475000143051147,0.632491035055618
35,0.0004,4.5585e-06,16,432.0,969.0,175.0,344.0,0.729687511920929,0.7116968631744385,0.5567010045051575,0.6247288557279392
36,0.0004,4.5585e-06,17,403.0,1015.0,139.0,363.0,0.7385416626930237,0.7435424327850342,0.5261096358299255,0.6162079012533925
37,0.0004,4.5585e-06,18,427.0,974.0,142.0,377.0,0.729687511920929,0.7504393458366394,0.5310945510864258,0.6219955915591455
38,0.0004,4.5585e-06,19,467.0,971.0,162.0,320.0,0.7489583492279053,0.7424483299255371,0.5933926105499268,0.6596045046487342
39,0.0004,4.5585e-06,20,449.0,989.0,144.0,338.0,0.7489583492279053,0.7571669220924377,0.5705209374427795,0.6507246315652241
40,0.0006,9.5328e-06,1,94.0,1058.0,100.0,668.0,0.6000000238418579,0.4845360815525055,0.12335958331823349,0.19665271551144708
41,0.0006,9.5328e-06,2,124.0,1078.0,84.0,634.0,0.6260416507720947,0.5961538553237915,0.16358838975429535,0.25672876413344675
42,0.0006,9.5328e-06,3,188.0,1067.0,109.0,556.0,0.6536458134651184,0.6329966187477112,0.2526881694793701,0.3611911712005761
43,0.0006,9.5328e-06,4,199.0,1079.0,93.0,549.0,0.6656249761581421,0.681506872177124,0.2660427689552307,0.38269228410331474
44,0.0006,9.5328e-06,5,358.0,968.0,140.0,454.0,0.690625011920929,0.718875527381897,0.4408867061138153,0.5465648814945249
45,0.0006,9.5328e-06,6,295.0,1057.0,101.0,467.0,0.7041666507720947,0.7449495196342468,0.38713911175727844,0.5094991411706531
46,0.0006,9.5328e-06,7,387.0,970.0,169.0,394.0,0.7067708373069763,0.6960431933403015,0.4955185651779175,0.5789080614321742
47,0.0006,9.5328e-06,8,427.0,950.0,167.0,376.0,0.7171875238418579,0.7188552021980286,0.5317559242248535,0.6113099980306715
48,0.0006,9.5328e-06,9,350.0,1036.0,120.0,414.0,0.721875011920929,0.7446808218955994,0.45811519026756287,0.5672609542483764
49,0.0006,9.5328e-06,10,416.0,944.0,178.0,382.0,0.7083333134651184,0.7003366947174072,0.5213032364845276,0.5977011488644749
50,0.0006,9.5328e-06,11,403.0,968.0,180.0,369.0,0.714062511920929,0.6912521719932556,0.522020697593689,0.5948339845956884
51,0.0006,9.5328e-06,12,416.0,991.0,152.0,361.0,0.7328125238418579,0.7323943376541138,0.5353925228118896,0.6185873449348738
52,0.0006,9.5328e-06,13,461.0,949.0,180.0,330.0,0.734375,0.7191887497901917,0.5828065872192383,0.6438547754572269
53,0.0006,9.5328e-06,14,429.0,957.0,160.0,374.0,0.721875011920929,0.7283531427383423,0.534246563911438,0.6163792997637529
54,0.0006,9.5328e-06,15,414.0,1018.0,137.0,351.0,0.7458333373069763,0.7513611912727356,0.5411764979362488,0.6291793512104855
55,0.0006,9.5328e-06,16,461.0,1004.0,152.0,303.0,0.7630208134651184,0.7520391345024109,0.6034031510353088,0.6695715512220726
56,0.0006,9.5328e-06,17,463.0,949.0,172.0,336.0,0.7354166507720947,0.7291338443756104,0.5794743299484253,0.6457461561256622
57,0.0006,9.5328e-06,18,468.0,986.0,155.0,311.0,0.7572916746139526,0.7512038350105286,0.6007702350616455,0.6676177434799554
58,0.0006,9.5328e-06,19,455.0,993.0,159.0,313.0,0.7541666626930237,0.7410423159599304,0.5924479365348816,0.6584659730753996
59,0.0006,9.5328e-06,20,484.0,990.0,145.0,301.0,0.7677083611488342,0.7694753408432007,0.6165605187416077,0.6845827163738747
60,0.0003,6.3315e-06,1,70.0,1052.0,94.0,704.0,0.5843750238418579,0.4268292784690857,0.09043927490711212,0.1492537270436718
61,0.0003,6.3315e-06,2,116.0,1023.0,105.0,676.0,0.5932291746139526,0.5248869061470032,0.14646464586257935,0.22902271603359906
62,0.0003,6.3315e-06,3,205.0,964.0,138.0,613.0,0.6088541746139526,0.5976676344871521,0.25061124563217163,0.35314382804991484
63,0.0003,6.3315e-06,4,207.0,1018.0,120.0,575.0,0.6380208134651184,0.6330274939537048,0.2647058963775635,0.373309286538954
64,0.0003,6.3315e-06,5,225.0,1027.0,114.0,554.0,0.6520833373069763,0.6637167930603027,0.28883183002471924,0.40250444994009804
65,0.0003,6.3315e-06,6,266.0,996.0,151.0,507.0,0.6572916507720947,0.6378896832466125,0.34411385655403137,0.4470588249575759
66,0.0003,6.3315e-06,7,297.0,961.0,177.0,485.0,0.6552083492279053,0.6265822649002075,0.3797954022884369,0.4729299246112464
67,0.0003,6.3315e-06,8,303.0,972.0,167.0,478.0,0.6640625,0.6446808576583862,0.3879641592502594,0.48441250019913523
68,0.0003,6.3315e-06,9,244.0,1073.0,103.0,500.0,0.6859375238418579,0.7031700015068054,0.3279569745063782,0.4472960396405895
69,0.0003,6.3315e-06,10,311.0,1042.0,114.0,453.0,0.7046874761581421,0.7317647337913513,0.40706807374954224,0.5231286889386638
70,0.0003,6.3315e-06,11,310.0,1011.0,133.0,466.0,0.6880208253860474,0.6997742652893066,0.3994845449924469,0.5086136360456949
71,0.0003,6.3315e-06,12,408.0,934.0,170.0,408.0,0.6989583373069763,0.7058823704719543,0.5,0.5853658886199773
72,0.0003,6.3315e-06,13,368.0,998.0,130.0,424.0,0.7114583253860474,0.7389557957649231,0.46464645862579346,0.5705425755416603
73,0.0003,6.3315e-06,14,357.0,1021.0,137.0,405.0,0.7177083492279053,0.7226720452308655,0.4685039222240448,0.5684713181379116
74,0.0003,6.3315e-06,15,380.0,1005.0,128.0,407.0,0.7213541865348816,0.748031497001648,0.4828462600708008,0.5868725915467667
75,0.0003,6.3315e-06,16,377.0,987.0,143.0,413.0,0.7104166746139526,0.7250000238418579,0.4772152006626129,0.5755725483772194
76,0.0003,6.3315e-06,17,364.0,1001.0,149.0,406.0,0.7109375,0.7095516324043274,0.4727272689342499,0.5674200926547899
77,0.0003,6.3315e-06,18,402.0,1008.0,145.0,365.0,0.734375,0.7349177598953247,0.5241199731826782,0.6118721508744814
78,0.0003,6.3315e-06,19,386.0,1004.0,147.0,383.0,0.7239583134651184,0.7242026329040527,0.5019505620002747,0.5929339594960702
79,0.0003,6.3315e-06,20,397.0,1005.0,142.0,376.0,0.7302083373069763,0.7365491390228271,0.5135834217071533,0.6051828896166559
80,0.0002,1.88128e-05,1,111.0,1011.0,115.0,683.0,0.5843750238418579,0.491150438785553,0.13979849219322205,0.21764707716148574
81,0.0002,1.88128e-05,2,114.0,1035.0,95.0,676.0,0.598437488079071,0.5454545617103577,0.1443037986755371,0.22822823614300622
82,0.0002,1.88128e-05,3,106.0,1087.0,55.0,672.0,0.6213541626930237,0.6583850979804993,0.13624678552150726,0.2257720895689983
83,0.0002,1.88128e-05,4,147.0,1084.0,47.0,642.0,0.6411458253860474,0.7577319741249084,0.1863117814064026,0.2990844229091956
84,0.0002,1.88128e-05,5,176.0,1083.0,62.0,599.0,0.6557291746139526,0.7394958138465881,0.2270967811346054,0.3474827204715031
85,0.0002,1.88128e-05,6,211.0,1053.0,94.0,562.0,0.6583333611488342,0.6918032765388489,0.2729624807834625,0.3914656565479334
86,0.0002,1.88128e-05,7,223.0,1051.0,84.0,562.0,0.6635416746139526,0.7263843417167664,0.28407642245292664,0.40842492041689127
87,0.0002,1.88128e-05,8,243.0,1031.0,92.0,554.0,0.6635416746139526,0.7253731489181519,0.3048933446407318,0.42932859604776485
88,0.0002,1.88128e-05,9,274.0,1028.0,113.0,505.0,0.6781250238418579,0.7080103158950806,0.35173299908638,0.4699828600759232
89,0.0002,1.88128e-05,10,294.0,1041.0,109.0,476.0,0.6953125,0.729528546333313,0.38181817531585693,0.5012787670289527
90,0.0002,1.88128e-05,11,325.0,1006.0,119.0,470.0,0.6932291388511658,0.7319819927215576,0.4088050425052643,0.5246166643067668
91,0.0002,1.88128e-05,12,306.0,1031.0,103.0,480.0,0.6963541507720947,0.7481662631034851,0.3893129825592041,0.5121338924411866
92,0.0002,1.88128e-05,13,303.0,1062.0,98.0,457.0,0.7109375,0.7556109428405762,0.39868420362472534,0.5219638064098366
93,0.0002,1.88128e-05,14,362.0,998.0,127.0,433.0,0.7083333134651184,0.7402862906455994,0.45534589886665344,0.5638628910763942
94,0.0002,1.88128e-05,15,338.0,1000.0,148.0,434.0,0.6968749761581421,0.6954732537269592,0.4378238320350647,0.5373608954025993
95,0.0002,1.88128e-05,16,304.0,1071.0,97.0,448.0,0.7161458134651184,0.7581047415733337,0.40425533056259155,0.5273200587082845
96,0.0002,1.88128e-05,17,335.0,1022.0,127.0,436.0,0.7067708373069763,0.7251082062721252,0.43450063467025757,0.5433901132294574
97,0.0002,1.88128e-05,18,372.0,1007.0,127.0,414.0,0.7182291746139526,0.7454909682273865,0.47328245639801025,0.5789883460298371
98,0.0002,1.88128e-05,19,359.0,1019.0,128.0,414.0,0.7177083492279053,0.7371663451194763,0.4644243121147156,0.5698412537787684
99,0.0002,1.88128e-05,20,361.0,1001.0,139.0,419.0,0.7093750238418579,0.722000002861023,0.46282050013542175,0.5640624630558724
100,0.0087,8.349e-07,1,339.0,797.0,327.0,457.0,0.5916666388511658,0.5090090036392212,0.4258793890476227,0.4637483021805026
101,0.0087,8.349e-07,2,396.0,849.0,290.0,385.0,0.6484375,0.5772594809532166,0.5070422291755676,0.5398772749830636
102,0.0087,8.349e-07,3,419.0,870.0,251.0,380.0,0.6713541746139526,0.625373125076294,0.5244054794311523,0.5704560954737159
103,0.0087,8.349e-07,4,432.0,952.0,207.0,329.0,0.7208333611488342,0.6760563254356384,0.5676741003990173,0.6171428579644129
104,0.0087,8.349e-07,5,462.0,847.0,269.0,342.0,0.6817708611488342,0.6320109367370605,0.5746268630027771,0.6019543841678907
105,0.0087,8.349e-07,6,464.0,923.0,218.0,315.0,0.7223958373069763,0.6803519129753113,0.5956354141235352,0.6351813540627507
106,0.0087,8.349e-07,7,438.0,967.0,199.0,316.0,0.7317708134651184,0.6875981092453003,0.5809018611907959,0.6297627683395531
107,0.0087,8.349e-07,8,393.0,955.0,233.0,339.0,0.7020833492279053,0.6277955174446106,0.5368852615356445,0.5787923807964135
108,0.0087,8.349e-07,9,455.0,980.0,182.0,303.0,0.7473958134651184,0.7142857313156128,0.6002638339996338,0.6523297622678238
109,0.0087,8.349e-07,10,539.0,874.0,246.0,261.0,0.7359374761581421,0.6866242289543152,0.6737499833106995,0.6801262061581651
110,0.0087,8.349e-07,11,464.0,967.0,187.0,302.0,0.745312511920929,0.7127496004104614,0.6057441234588623,0.6549047329251658
111,0.0087,8.349e-07,12,466.0,924.0,217.0,313.0,0.7239583134651184,0.6822840571403503,0.5982028245925903,0.6374829144006118
112,0.0087,8.349e-07,13,504.0,932.0,207.0,277.0,0.7479166388511658,0.7088607549667358,0.6453264951705933,0.6756032221142972
113,0.0087,8.349e-07,14,486.0,1001.0,156.0,277.0,0.7744791507720947,0.7570093274116516,0.6369593739509583,0.6918149611359583
114,0.0087,8.349e-07,15,492.0,955.0,204.0,269.0,0.7536458373069763,0.7068965435028076,0.6465177536010742,0.6753603501795343
115,0.0087,8.349e-07,16,465.0,968.0,192.0,295.0,0.7463541626930237,0.7077625393867493,0.6118420958518982,0.6563161550062215
116,0.0087,8.349e-07,17,524.0,920.0,224.0,252.0,0.7520833611488342,0.7005347609519958,0.6752577424049377,0.6876640674659977
117,0.0087,8.349e-07,18,516.0,976.0,174.0,254.0,0.7770833373069763,0.747826099395752,0.6701298952102661,0.7068493747245091
118,0.0087,8.349e-07,19,505.0,987.0,168.0,260.0,0.7770833373069763,0.7503714561462402,0.6601307392120361,0.70236440545463
119,0.0087,8.349e-07,20,539.0,952.0,192.0,237.0,0.776562511920929,0.7373461127281189,0.6945876479148865,0.715328451353908
120,0.0089,2.0754e-06,1,320.0,762.0,367.0,471.0,0.5635416507720947,0.46579331159591675,0.4045512080192566,0.43301761311736414
121,0.0089,2.0754e-06,2,334.0,943.0,202.0,441.0,0.6651041507720947,0.6231343150138855,0.4309677481651306,0.50953468886278
122,0.0089,2.0754e-06,3,399.0,866.0,268.0,387.0,0.6588541865348816,0.5982009172439575,0.5076335668563843,0.5492085194146185
123,0.0089,2.0754e-06,4,433.0,844.0,273.0,370.0,0.6651041507720947,0.6133144497871399,0.5392279028892517,0.573889977334001
124,0.0089,2.0754e-06,5,429.0,884.0,247.0,360.0,0.6838541626930237,0.6346153616905212,0.5437262654304504,0.5856655362265882
125,0.0089,2.0754e-06,6,401.0,947.0,216.0,356.0,0.7020833492279053,0.6499189734458923,0.5297225713729858,0.5836972679638828
126,0.0089,2.0754e-06,7,487.0,912.0,209.0,312.0,0.7286458611488342,0.6997126340866089,0.6095119118690491,0.6515049935479594
127,0.0089,2.0754e-06,8,486.0,919.0,206.0,309.0,0.7317708134651184,0.7023121118545532,0.6113207340240479,0.6536650631228078
128,0.0089,2.0754e-06,9,500.0,912.0,215.0,293.0,0.7354166507720947,0.6993007063865662,0.6305170059204102,0.6631299236597427
129,0.0089,2.0754e-06,10,483.0,926.0,200.0,311.0,0.7338541746139526,0.7071742415428162,0.6083123683929443,0.6540284358042182
130,0.0089,2.0754e-06,11,483.0,960.0,199.0,278.0,0.7515624761581421,0.7082111239433289,0.6346911787986755,0.6694386396333946
131,0.0089,2.0754e-06,12,462.0,992.0,176.0,290.0,0.7572916746139526,0.7241379022598267,0.6143617033958435,0.6647482291825865
132,0.0089,2.0754e-06,13,463.0,925.0,226.0,306.0,0.7229166626930237,0.6719883680343628,0.6020806431770325,0.6351165914054575
133,0.0089,2.0754e-06,14,514.0,943.0,192.0,271.0,0.7588541507720947,0.7280453443527222,0.6547770500183105,0.6894701315651656
134,0.0089,2.0754e-06,15,527.0,917.0,197.0,279.0,0.7520833611488342,0.7279005646705627,0.6538461446762085,0.6888888658823984
135,0.0089,2.0754e-06,16,510.0,935.0,213.0,262.0,0.7526041865348816,0.7053942084312439,0.6606217622756958,0.6822742912715032
136,0.0089,2.0754e-06,17,505.0,959.0,184.0,272.0,0.762499988079071,0.7329462766647339,0.6499356627464294,0.6889495445609284
137,0.0089,2.0754e-06,18,472.0,940.0,208.0,300.0,0.7354166507720947,0.6941176652908325,0.6113989353179932,0.6501377395375433
138,0.0089,2.0754e-06,19,560.0,920.0,217.0,223.0,0.7708333134651184,0.7207207083702087,0.7151979804039001,0.7179487136913063
139,0.0089,2.0754e-06,20,542.0,947.0,173.0,258.0,0.7755208611488342,0.7580419778823853,0.6775000095367432,0.7155115938542453
140,0.0004,2.5963e-06,1,76.0,1015.0,111.0,718.0,0.5682291388511658,0.4064171016216278,0.0957178846001625,0.15494393565283432
141,0.0004,2.5963e-06,2,85.0,1120.0,62.0,653.0,0.6276041865348816,0.5782312750816345,0.11517614871263504,0.19209039608728146
142,0.0004,2.5963e-06,3,175.0,1056.0,84.0,605.0,0.6411458253860474,0.6756756901741028,0.22435897588729858,0.33686237738141184
143,0.0004,2.5963e-06,4,282.0,988.0,141.0,509.0,0.6614583134651184,0.6666666865348816,0.3565107583999634,0.4645799492347345
144,0.0004,2.5963e-06,5,295.0,1014.0,112.0,499.0,0.6817708611488342,0.7248157262802124,0.371536523103714,0.4912572963690143
145,0.0004,2.5963e-06,6,302.0,1038.0,109.0,471.0,0.6979166865348816,0.7347931861877441,0.39068564772605896,0.5101351512376444
146,0.0004,2.5963e-06,7,291.0,1028.0,128.0,473.0,0.6869791746139526,0.6945107579231262,0.38089004158973694,0.49196956341100145
147,0.0004,2.5963e-06,8,315.0,1029.0,128.0,448.0,0.699999988079071,0.7110609412193298,0.4128440320491791,0.5223880509944954
148,0.0004,2.5963e-06,9,394.0,918.0,194.0,414.0,0.6833333373069763,0.6700680255889893,0.48762375116348267,0.5644699097619278
149,0.0004,2.5963e-06,10,325.0,1028.0,122.0,445.0,0.7046874761581421,0.7270693778991699,0.4220779240131378,0.5341002760861127
150,0.0004,2.5963e-06,11,422.0,955.0,155.0,388.0,0.7171875238418579,0.731369137763977,0.5209876298904419,0.6085075669671116
151,0.0004,2.5963e-06,12,362.0,1051.0,113.0,394.0,0.7359374761581421,0.7621052861213684,0.47883597016334534,0.5881396995322663
152,0.0004,2.5963e-06,13,368.0,962.0,172.0,418.0,0.6927083134651184,0.6814814805984497,0.468193382024765,0.5550527821361958
153,0.0004,2.5963e-06,14,405.0,1000.0,137.0,378.0,0.7317708134651184,0.7472324967384338,0.517241358757019,0.6113207228766638
154,0.0004,2.5963e-06,15,425.0,1008.0,145.0,342.0,0.7463541626930237,0.7456140518188477,0.5541068911552429,0.6357516612628809
155,0.0004,2.5963e-06,16,412.0,990.0,157.0,361.0,0.7302083373069763,0.7240773439407349,0.5329883694648743,0.614008947530932
156,0.0004,2.5963e-06,17,426.0,980.0,163.0,351.0,0.7322916388511658,0.7232597470283508,0.5482625365257263,0.6237188858894114
157,0.0004,2.5963e-06,18,401.0,1010.0,135.0,374.0,0.7348958253860474,0.7481343150138855,0.5174193382263184,0.6117467361778197
158,0.0004,2.5963e-06,19,438.0,988.0,161.0,333.0,0.7427083253860474,0.731218695640564,0.5680933594703674,0.6394159964475173
